@relation matrizes
@attribute p0 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute p22 numeric
@attribute p23 numeric
@attribute p24 numeric
@attribute p25 numeric
@attribute p26 numeric
@attribute p27 numeric
@attribute p28 numeric
@attribute p29 numeric
@attribute p30 numeric
@attribute p31 numeric
@attribute p32 numeric
@attribute p33 numeric
@attribute p34 numeric
@attribute p35 numeric
@attribute p36 numeric
@attribute p37 numeric
@attribute p38 numeric
@attribute p39 numeric
@attribute p40 numeric
@attribute p41 numeric
@attribute p42 numeric
@attribute p43 numeric
@attribute p44 numeric
@attribute p45 numeric
@attribute p46 numeric
@attribute p47 numeric
@attribute p48 numeric
@attribute p49 numeric
@attribute p50 numeric
@attribute p51 numeric
@attribute p52 numeric
@attribute p53 numeric
@attribute p54 numeric
@attribute p55 numeric
@attribute p56 numeric
@attribute p57 numeric
@attribute p58 numeric
@attribute p59 numeric
@attribute p60 numeric
@attribute p61 numeric
@attribute p62 numeric
@attribute p63 numeric
@attribute class {stroma,epithelium,unknown}
@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2966,95,0,0,0,0,0,1,593,27153,228,0,0,0,0,1,262,785,29027,152,0,0,0,0,2,240,813,19284,75,0,0,0,0,5,48,226,6720,24,0,0,0,0,18,2,162,2919,epithelium

0,0,0,0,0,0,0,0,0,1068,156,0,0,0,0,0,0,786,109615,3286,0,0,0,0,0,67,6737,232246,189,0,0,0,0,1,190,1948,22662,50,0,0,0,0,0,38,367,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,404,42,0,0,0,0,0,0,36,4521,340,0,0,0,0,0,17,257,29579,708,0,0,0,0,1,386,693,67346,1113,0,0,0,1,13,1394,2051,292123,3285,0,0,0,1,1159,233,12483,299218,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,67,0,0,0,0,0,1,319,13512,181,0,0,0,0,1,134,639,17402,142,0,0,0,0,1,139,483,7301,10,0,0,0,0,5,42,125,1074,1,0,0,0,1,39,6,11,251,epithelium

0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,95,6007,513,0,0,0,0,0,18,566,28397,979,0,0,0,0,0,269,1217,43465,306,0,0,0,0,1,225,1460,14487,94,0,0,0,0,13,43,375,4879,10,0,0,0,0,18,38,200,7873,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,47,0,0,0,0,0,1,45,7339,249,0,0,0,0,0,71,256,19670,303,0,0,0,0,2,970,473,131212,2214,0,0,0,1,31,1336,6553,240225,36,0,0,0,0,3,0,764,3736,stroma

0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,160,11277,478,0,0,0,0,0,17,2000,320782,2885,0,0,0,0,1,885,10760,402867,1060,0,0,0,0,1,614,6053,162101,396,0,0,0,0,12,89,2350,38025,7,0,0,0,0,14,0,82,418,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,113,0,0,0,0,0,0,304,47117,1873,0,0,0,0,1,514,2305,114298,1018,0,0,0,0,1,629,2660,83541,499,0,0,0,1,20,234,1770,35254,87,0,0,0,1,58,144,1013,12401,epithelium

0,0,0,0,0,0,0,0,4,6656,299,0,0,0,0,0,0,1259,86373,354,0,0,0,0,0,28,2385,54486,116,0,0,0,0,0,132,688,21208,56,0,0,0,0,1,114,433,18956,40,0,0,0,0,4,35,356,17799,32,0,0,0,0,0,0,329,5479,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,77,4980,822,0,0,0,0,1,219,688,109415,1643,0,0,0,0,1,1037,4276,110806,146,0,0,0,0,15,94,1227,8279,11,0,0,0,1,45,63,114,2054,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,0,0,0,0,0,0,51,3101,214,0,0,0,0,1,84,232,9017,259,0,0,0,0,1,249,234,16669,207,0,0,0,1,15,349,800,19983,39,0,0,0,0,28,0,385,1144,stroma

0,0,0,0,0,0,0,0,0,1127,28,0,0,0,0,0,0,315,60583,2156,0,0,0,0,0,18,4537,241663,1019,0,0,0,0,1,405,4155,103743,375,0,0,0,0,1,293,1783,42248,93,0,0,0,0,15,74,662,13303,15,0,0,0,1,91,190,153,8157,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,45,3409,221,0,0,0,0,0,25,209,22105,522,0,0,0,0,0,408,796,46434,130,0,0,0,2,23,299,874,10460,5,0,0,0,2,107,222,125,2962,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,53,2624,143,0,0,0,0,0,235,496,50262,329,0,0,0,0,2,371,1576,29298,37,0,0,0,1,7,97,138,5225,3,0,0,0,1,27,40,87,739,epithelium

0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,53,13075,882,0,0,0,0,0,9,1367,124770,2151,0,0,0,0,0,497,3660,159717,1302,0,0,0,0,1,823,5004,143814,361,0,0,0,0,15,158,2669,26488,13,0,0,0,0,0,0,115,954,epithelium

0,0,0,0,0,0,0,0,9,39238,1667,0,0,0,0,0,1,4295,174708,256,0,0,0,0,0,23,1754,21325,23,0,0,0,0,0,115,270,3351,13,0,0,0,0,0,46,58,1007,1,0,0,0,0,3,17,20,595,1,0,0,0,1,83,0,18,1102,epithelium

0,0,0,0,0,0,0,0,0,128,44,0,0,0,0,0,0,84,18266,847,0,0,0,0,0,1,977,79257,1283,0,0,0,0,1,388,2409,124594,1146,0,0,0,0,1,853,3654,115568,308,0,0,0,0,14,217,2186,37621,61,0,0,0,1,125,15,721,25255,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,543,126,0,0,0,0,0,2,337,45597,2777,0,0,0,0,3,535,2904,158539,1150,0,0,0,0,1,669,4240,84329,242,0,0,0,0,20,89,1618,13211,0,0,0,0,0,0,0,6,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,18514,435,0,0,0,0,0,21,1483,40295,278,0,0,0,0,1,79,1044,15616,65,0,0,0,0,1,110,185,4515,40,0,0,0,0,1,77,132,2821,8,0,0,0,1,61,3,78,2913,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,877,180,0,0,0,0,0,3,128,6849,417,0,0,0,0,0,103,355,10595,179,0,0,0,0,2,269,434,12763,222,0,0,0,0,11,275,703,15641,11,0,0,0,0,10,0,215,583,stroma

0,0,0,0,0,0,0,0,0,933,25,0,0,0,0,0,0,76,4362,238,0,0,0,0,0,4,630,54524,3968,0,0,0,0,1,882,3274,272127,3765,0,0,0,0,1,898,9756,226083,257,0,0,0,0,11,20,2512,14385,8,0,0,0,0,0,0,164,1721,epithelium

0,0,0,0,0,0,0,0,21,12787,955,0,0,0,0,0,0,2168,219072,1289,0,0,0,0,0,31,5820,81599,304,0,0,0,0,0,78,1037,23582,114,0,0,0,0,2,100,562,11303,30,0,0,0,0,3,22,214,3221,7,0,0,0,0,4,0,106,1594,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,44,0,0,0,0,0,0,25,3920,410,0,0,0,0,1,56,190,10580,443,0,0,0,0,1,259,369,22850,500,0,0,0,2,22,954,1214,83831,44,0,0,0,0,37,4,916,3573,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,98,0,0,0,0,0,4,49,6720,241,0,0,0,0,0,570,254,58664,1070,0,0,0,4,40,1184,2527,143396,60,0,0,0,0,38,15,849,7989,stroma

0,0,0,0,0,0,0,0,0,19576,328,0,0,0,0,0,2,2786,104592,146,0,0,0,0,0,5,969,26805,41,0,0,0,0,0,47,305,9082,10,0,0,0,0,1,82,177,3214,2,0,0,0,0,2,85,24,1721,2,0,0,0,0,17,0,31,104,epithelium

0,0,0,0,0,0,0,0,0,708,58,0,0,0,0,0,0,395,29457,283,0,0,0,0,0,24,1120,20416,48,0,0,0,0,0,49,234,4824,49,0,0,0,0,1,113,120,2954,25,0,0,0,1,8,16,48,2491,11,0,0,0,0,77,34,78,6054,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,24,2658,328,0,0,0,0,0,41,250,16386,774,0,0,0,0,1,378,570,33961,459,0,0,0,3,20,790,1492,70552,54,0,0,0,0,66,3,982,4150,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,249,120,0,0,0,0,0,3,105,5134,694,0,0,0,0,0,79,349,17517,519,0,0,0,0,2,500,663,49763,984,0,0,0,1,28,634,3081,68750,12,0,0,0,0,10,0,132,421,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1367,278,0,0,0,0,0,0,181,19256,1545,0,0,0,0,0,230,829,70226,1929,0,0,0,0,1,1010,2104,211550,3979,0,0,0,3,57,1596,11402,409027,37,0,0,0,0,82,5,874,3748,stroma

0,0,0,0,0,0,0,0,0,40,13,0,0,0,0,0,0,64,9393,1012,0,0,0,0,0,7,442,32371,2071,0,0,0,0,0,124,983,62819,1931,0,0,0,0,0,894,2264,195958,5712,0,0,0,4,68,2229,10939,553404,95,0,0,0,0,29,0,3685,8365,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,987,224,0,0,0,0,0,3,534,42583,292,0,0,0,0,0,251,1238,16811,38,0,0,0,0,0,106,234,4245,26,0,0,0,1,3,42,56,1440,2,0,0,0,1,35,0,71,447,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,862,105,0,0,0,0,0,0,248,25808,2020,0,0,0,0,0,579,2090,211980,2204,0,0,0,0,1,1167,6326,228853,1077,0,0,0,0,16,225,4575,69295,20,0,0,0,0,2,0,475,2321,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,7,0,0,0,0,0,0,28,727,44,0,0,0,0,0,21,137,4333,82,0,0,0,0,1,354,118,17596,240,0,0,0,2,17,643,667,62747,10,0,0,0,0,1,0,132,1137,stroma

0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,11,278,17,0,0,0,0,0,1,141,11945,1256,0,0,0,0,1,443,1021,79465,884,0,0,0,0,1,518,2587,59158,249,0,0,0,1,8,246,906,15060,34,0,0,0,0,22,10,287,8621,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,540,54,0,0,0,0,0,1,432,15130,38,0,0,0,0,2,151,382,22545,127,0,0,0,0,2,423,628,63912,66,0,0,0,0,7,162,853,10021,1,0,0,0,0,4,0,24,93,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,34,0,0,0,0,0,0,99,12383,797,0,0,0,0,1,179,728,42293,382,0,0,0,0,1,453,1338,24252,29,0,0,0,0,13,117,337,1751,1,0,0,0,2,34,14,33,799,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,55,0,0,0,0,0,1,49,3317,306,0,0,0,0,0,77,250,12532,389,0,0,0,0,1,465,391,30281,407,0,0,0,1,11,419,1607,35247,1,0,0,0,1,0,0,75,86,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,0,0,0,1,40,1794,195,0,0,0,0,1,69,309,16909,961,0,0,0,0,2,759,731,67639,580,0,0,0,0,25,220,2240,32473,31,0,0,0,0,37,33,395,4475,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,1794,266,0,0,0,0,0,1,218,24177,1107,0,0,0,0,1,301,1205,70851,1102,0,0,0,0,2,934,2193,119971,775,0,0,0,0,24,338,3107,48788,35,0,0,0,0,17,0,589,6265,stroma

0,0,0,0,0,0,0,0,0,278,74,0,0,0,0,0,0,76,6515,582,0,0,0,0,0,6,237,15063,833,0,0,0,0,0,78,412,25845,956,0,0,0,0,3,502,1033,89146,2610,0,0,0,1,54,995,4568,160475,191,0,0,0,0,136,222,3432,22657,stroma

0,0,0,0,0,0,0,0,0,55,21,0,0,0,0,0,0,204,12227,190,0,0,0,0,0,13,769,20698,133,0,0,0,0,1,184,480,11431,44,0,0,0,0,0,57,192,4238,7,0,0,0,0,0,3,104,478,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,37,0,0,0,0,0,0,47,5154,551,0,0,0,0,0,72,387,66367,2139,0,0,0,0,1,1157,2588,239510,3263,0,0,0,1,51,1296,10163,198776,171,0,0,0,1,56,63,1896,16478,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,11,0,0,0,0,0,0,25,8005,570,0,0,0,0,0,119,542,35973,236,0,0,0,0,2,309,914,16324,88,0,0,0,1,17,369,184,6698,8,0,0,0,1,107,54,162,3644,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,211,0,0,0,0,0,1,456,23101,364,0,0,0,0,0,148,714,30994,646,0,0,0,0,2,519,900,45067,404,0,0,0,1,24,382,1233,39829,126,0,0,0,0,44,0,1353,19121,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,517,97,0,0,0,0,0,0,144,2620,127,0,0,0,0,2,59,117,4618,133,0,0,0,0,0,284,184,16426,509,0,0,0,0,22,436,737,41132,11,0,0,0,0,18,0,498,995,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,29,0,0,0,0,0,2,41,2041,97,0,0,0,0,0,32,74,4167,100,0,0,0,0,1,241,111,12153,213,0,0,0,1,16,453,535,24274,6,0,0,0,0,11,0,88,228,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,38,0,0,0,0,0,0,34,2537,317,0,0,0,0,0,50,157,8275,237,0,0,0,0,2,438,299,31046,811,0,0,0,2,23,575,1796,45586,13,0,0,0,0,10,0,263,696,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,177,0,0,0,0,0,2,527,66705,4397,0,0,0,0,0,790,4304,318054,3284,0,0,0,0,0,975,10536,210689,569,0,0,0,1,20,180,2499,51535,333,0,0,0,0,53,13,1606,37549,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,10,3440,301,0,0,0,0,0,138,408,27978,334,0,0,0,0,3,359,719,26071,70,0,0,0,0,3,265,479,8749,12,0,0,0,0,55,0,225,2201,epithelium

0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,4247,199,0,0,0,0,0,9,840,64051,455,0,0,0,0,1,301,1916,69337,178,0,0,0,0,0,260,997,16922,14,0,0,0,0,5,48,126,2026,0,0,0,0,0,0,0,1,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87,32,0,0,0,0,0,0,84,3525,296,0,0,0,0,1,120,309,20450,492,0,0,0,0,3,803,755,79108,846,0,0,0,0,28,361,3392,54784,19,0,0,0,0,25,2,236,1515,stroma

0,0,0,0,0,0,0,0,0,35,14,0,0,0,0,0,0,31,3306,227,0,0,0,0,0,2,276,11760,382,0,0,0,0,0,156,491,22573,454,0,0,0,0,2,549,822,51671,322,0,0,0,1,15,184,1719,20055,1,0,0,0,0,13,0,174,705,stroma

0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,138,10205,1542,0,0,0,0,0,9,1332,120022,559,0,0,0,0,1,342,4192,32054,89,0,0,0,0,1,189,361,8566,13,0,0,0,1,2,44,219,737,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,242,25,0,0,0,0,0,0,265,23068,718,0,0,0,0,0,9,1784,103109,659,0,0,0,0,1,366,2749,68318,138,0,0,0,0,0,126,1020,17275,37,0,0,0,0,1,3,210,3301,2,0,0,0,0,0,0,28,275,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5002,199,0,0,0,0,0,7,835,38885,180,0,0,0,0,0,131,874,16559,2,0,0,0,0,1,50,135,678,0,0,0,0,0,1,20,3,225,0,0,0,0,1,30,0,3,90,epithelium

0,0,0,0,0,0,0,0,0,156,27,0,0,0,0,0,0,27,710,105,0,0,0,0,0,0,368,81502,5928,0,0,0,0,0,768,5387,393450,4112,0,0,0,0,2,1208,11688,314002,1049,0,0,0,1,36,424,5629,79754,289,0,0,0,1,264,39,1595,57768,epithelium

0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,15,788,37,0,0,0,0,0,1,493,40696,1488,0,0,0,0,0,694,2861,208429,1191,0,0,0,0,1,659,5449,143172,205,0,0,0,0,15,106,1160,23880,129,0,0,0,0,139,0,644,9295,epithelium

0,0,0,0,0,0,0,0,0,120,25,0,0,0,0,0,0,38,2272,172,0,0,0,0,0,2,56,4745,261,0,0,0,0,0,24,154,8627,286,0,0,0,0,1,295,285,25665,969,0,0,0,3,20,1197,1291,156684,652,0,0,0,0,226,80,4303,41547,stroma

0,0,0,0,0,0,0,0,4,94,2,0,0,0,0,0,0,10,1629,195,0,0,0,0,0,2,498,61288,2072,0,0,0,0,2,598,3696,129132,143,0,0,0,0,1,248,1102,8146,12,0,0,0,0,7,79,108,1491,0,0,0,0,0,7,0,36,79,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,856,118,0,0,0,0,0,0,70,9616,754,0,0,0,0,1,116,385,34396,653,0,0,0,0,1,634,1046,65326,1041,0,0,0,2,42,656,2994,62129,19,0,0,0,0,36,0,502,931,stroma

0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,1,917,66,0,0,0,0,0,0,45,7126,231,0,0,0,0,0,117,413,19252,184,0,0,0,0,4,670,477,28622,31,0,0,0,0,10,28,461,1966,0,0,0,0,0,0,0,20,94,stroma

0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,658,85,0,0,0,0,0,1,115,16076,1246,0,0,0,0,1,220,1184,76585,1022,0,0,0,0,1,743,2611,58717,332,0,0,0,1,21,245,1105,17573,19,0,0,0,0,32,18,277,1725,epithelium

0,0,0,0,0,0,0,0,0,159,25,0,0,0,0,0,0,129,14160,1042,0,0,0,0,0,16,1502,124444,1247,0,0,0,0,1,390,3681,95596,526,0,0,0,0,3,614,1910,44455,36,0,0,0,0,5,24,508,1964,1,0,0,0,0,22,0,9,212,epithelium

0,0,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,59,3207,77,0,0,0,0,0,0,421,23059,661,0,0,0,0,0,282,990,67690,795,0,0,0,0,1,406,1984,54742,119,0,0,0,2,25,285,700,11400,7,0,0,0,0,19,23,113,2608,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,492,106,0,0,0,0,0,58,228,36239,1304,0,0,0,0,3,417,1676,67843,362,0,0,0,1,8,645,1869,43226,222,0,0,0,0,179,91,496,11802,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,102,28,0,0,0,0,0,13,54,3590,199,0,0,0,0,0,189,128,14260,142,0,0,0,2,7,700,385,60418,232,0,0,0,2,174,89,1801,13574,stroma

0,0,0,0,0,0,0,0,0,571,67,0,0,0,0,0,0,437,41916,2633,0,0,0,0,0,31,3723,167851,733,0,0,0,0,2,281,3510,47310,178,0,0,0,0,0,78,647,20149,29,0,0,0,0,4,42,416,2073,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,66,0,0,0,0,0,0,112,4767,224,0,0,0,0,0,83,189,12711,190,0,0,0,0,3,420,444,30052,150,0,0,0,0,20,189,871,9114,1,0,0,0,1,66,13,59,281,stroma

0,0,0,0,0,0,0,0,0,345,42,0,0,0,0,0,0,197,54084,1855,0,0,0,0,0,21,3996,354379,1313,0,0,0,0,0,673,7187,165193,565,0,0,0,0,1,543,2265,83818,316,0,0,0,0,5,99,1810,34771,5,0,0,0,0,0,0,159,383,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1232,148,0,0,0,0,0,1,161,15349,597,0,0,0,0,0,109,679,41759,485,0,0,0,0,2,836,1170,83315,487,0,0,0,0,22,372,2741,32815,3,0,0,0,1,24,0,136,297,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3892,853,0,0,0,0,0,3,728,108531,2190,0,0,0,0,0,313,4024,143298,1333,0,0,0,0,1,782,5199,80960,138,0,0,0,1,18,196,700,7184,19,0,0,0,1,52,53,184,1743,epithelium

0,0,0,0,0,0,0,0,4,13961,880,0,0,0,0,0,0,2073,133612,655,0,0,0,0,0,18,3004,47361,100,0,0,0,0,0,36,734,7810,3,0,0,0,0,0,9,75,323,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,9634,2171,0,0,0,0,0,6,2386,293635,3992,0,0,0,0,2,773,11771,228929,497,0,0,0,0,0,140,3984,41031,324,0,0,0,0,5,129,626,41620,289,0,0,0,0,45,0,1627,20511,epithelium

0,0,0,0,0,0,0,0,0,5670,641,0,0,0,0,0,1,979,64864,156,0,0,0,0,0,15,1507,9161,46,0,0,0,0,0,90,188,2173,4,0,0,0,0,0,64,50,468,0,0,0,0,0,1,3,12,35,0,0,0,0,0,6,0,2,6,epithelium

0,0,0,0,0,0,0,0,0,133,34,0,0,0,0,0,0,86,5356,417,0,0,0,0,0,11,579,21932,524,0,0,0,0,0,252,1042,20718,30,0,0,0,0,1,66,396,1192,3,0,0,0,0,5,41,13,296,0,0,0,0,1,2,0,0,0,epithelium

0,0,0,0,0,0,0,0,1,128,39,0,0,0,0,0,0,113,7441,465,0,0,0,0,0,8,618,25783,128,0,0,0,0,1,121,991,8889,27,0,0,0,0,2,122,136,1910,5,0,0,0,0,7,41,39,509,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6177,584,0,0,0,0,0,12,1344,119711,434,0,0,0,0,2,269,3039,66831,75,0,0,0,0,0,273,880,22856,18,0,0,0,0,0,46,319,2194,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,14,18723,1154,0,0,0,0,0,0,1798,168449,1447,0,0,0,0,0,24,5787,103816,218,0,0,0,0,0,180,1453,16827,49,0,0,0,0,0,56,395,6138,15,0,0,0,0,0,0,177,1605,0,0,0,0,0,0,0,4,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,8,0,0,0,0,0,0,108,8170,934,0,0,0,0,0,589,934,84618,733,0,0,0,0,2,316,1977,50354,521,0,0,0,1,14,341,1070,63000,635,0,0,0,0,228,148,2368,85104,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,965,121,0,0,0,0,0,2,440,54424,876,0,0,0,0,2,401,2516,76143,327,0,0,0,0,0,347,1655,28496,3,0,0,0,0,3,32,108,331,0,0,0,0,1,18,0,3,45,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,17,0,0,0,0,0,0,169,13280,1210,0,0,0,0,0,479,1012,100872,475,0,0,0,0,0,436,3101,36644,46,0,0,0,1,6,123,214,5413,8,0,0,0,1,64,0,109,2162,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2212,84,0,0,0,0,0,0,150,16266,951,0,0,0,0,0,214,932,112951,2607,0,0,0,0,3,1073,4187,214256,1488,0,0,0,0,23,730,5837,114375,280,0,0,0,0,145,293,1791,66726,epithelium

0,0,0,0,0,0,0,0,0,53,39,0,0,0,0,0,0,457,83681,2535,0,0,0,0,0,20,5103,161615,506,0,0,0,0,0,218,3135,37528,142,0,0,0,0,0,175,424,10268,35,0,0,0,1,6,100,207,2823,0,0,0,0,0,8,0,10,47,epithelium

0,0,0,0,0,0,0,0,0,360,47,0,0,0,0,0,0,189,35547,1918,0,0,0,0,0,19,2704,192943,2105,0,0,0,0,0,608,6663,123784,403,0,0,0,0,0,211,2079,36915,111,0,0,0,0,1,0,726,5746,5,0,0,0,0,0,0,46,319,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,1,101,2823,86,0,0,0,0,1,133,304,19136,260,0,0,0,0,2,656,734,69980,272,0,0,0,0,17,290,1793,29761,0,0,0,0,0,0,0,14,3,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2381,214,0,0,0,0,0,4,1096,156782,3167,0,0,0,0,0,1048,7491,379445,899,0,0,0,0,1,529,5673,123683,273,0,0,0,0,9,105,1970,30865,0,0,0,0,0,0,0,26,5,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4326,172,0,0,0,0,0,4,596,48698,1713,0,0,0,0,0,435,2283,250252,3677,0,0,0,0,1,1578,8783,365574,954,0,0,0,0,36,263,6819,57045,20,0,0,0,1,2,0,264,1605,epithelium

0,0,0,0,0,0,0,0,0,48,7,0,0,0,0,0,0,27,1461,111,0,0,0,0,0,0,177,25063,1826,0,0,0,0,0,252,1521,92084,1518,0,0,0,0,3,949,2993,165236,1219,0,0,0,0,42,451,5901,58047,22,0,0,0,1,43,134,357,2911,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,1,236,17945,417,0,0,0,0,1,306,1162,32308,143,0,0,0,0,0,161,782,10556,10,0,0,0,1,5,80,59,1780,0,0,0,0,0,17,0,12,49,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,3470,317,0,0,0,0,0,2,363,24514,769,0,0,0,0,1,216,762,34039,449,0,0,0,0,1,543,1117,60605,618,0,0,0,1,31,418,2392,51225,16,0,0,0,0,8,0,256,577,stroma

0,0,0,0,0,0,0,0,0,728,111,0,0,0,0,0,0,471,99744,5025,0,0,0,0,0,37,7596,274681,795,0,0,0,0,1,289,4647,54610,506,0,0,0,0,0,190,1196,35677,138,0,0,0,1,7,142,848,5987,0,0,0,0,0,7,0,34,38,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,786,70,0,0,0,0,0,63,194,11576,228,0,0,0,0,1,480,378,24517,173,0,0,0,1,13,273,775,26018,4,0,0,0,0,3,0,123,350,stroma

0,0,0,0,0,0,0,0,0,389,9,0,0,0,0,0,0,49,5906,990,0,0,0,0,0,2,467,42672,3723,0,0,0,0,0,264,2023,100764,2785,0,0,0,0,3,1361,5191,223548,1588,0,0,0,0,39,315,9685,67283,10,0,0,0,0,10,0,501,1705,epithelium

